tree_id,created_at,block_id,tree_dbh,stump_diam,is_OnCurb,health,spc_common,steward,guards,sidewalk_damaged,user_type,problems,root_stone,root_grate,root_other,trnk_wire,trnk_light,trnk_other,brnch_ligh,brnch_shoe,brnch_othe,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,latitude,longitude,is_dead,is_stump
189338,2015-08-30,219520,18,0,0,2.0,London planetree,0.0,None,0.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,88 HALL STREET,11205,Brooklyn,302,3,Brooklyn,35,50,25,BK69,Clinton Hill,3019100,40.6952057852503,-73.9663647807708,0,0
208240,2015-09-07,106402,2,0,0,2.0,London planetree,1.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,11 WEST 81 STREET,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,40.78233866823086,-73.97276285920823,0,0
208247,2015-09-07,106402,29,0,1,1.0,American elm,1.0,Helpful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,15 WEST 81 STREET,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,40.78250569576515,-73.97308772691781,0,0
204203,2015-09-05,415447,11,0,1,1.0,London planetree,1.0,None,1.0,Volunteer,"Stones,BranchOther",1,0,0,0,0,0,0,0,1,328 THOMAS STREET,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,40.56873093262929,-74.1391287419038,0,0
203385,2015-09-04,347979,23,0,1,2.0,London planetree,1.0,None,1.0,Volunteer,"Stones,BranchLights",1,0,0,0,0,0,1,0,0,92-018 70 AVENUE,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4072900,40.71269661040168,-73.85210322557508,0,0
196372,2015-09-02,103300,12,0,1,2.0,London planetree,1.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,56 ALLEN STREET,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1001600,40.71688340954114,-73.99153287193579,0,0
192889,2015-08-31,210568,27,0,1,2.0,London planetree,0.0,None,0.0,TreesCount Staff,"Stones,BranchLights",1,0,0,0,0,0,1,0,0,3778 BEDFORD AVENUE,11229,Brooklyn,315,3,Brooklyn,48,41,17,BK44,Madison,3054800,40.609984520365074,-73.948624417497,0,0
203760,2015-09-05,302373,2,0,1,2.0,London planetree,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,24-015 21 AVENUE,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,40.78081458825172,-73.91201937501401,0,0
203767,2015-09-05,302373,14,0,1,2.0,London planetree,0.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,20-038 CRESCENT STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,40.78159709045163,-73.91106905408407,0,0
208458,2015-09-07,312916,2,0,1,2.0,London planetree,1.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,167-001 33 AVENUE,11358,Flushing,407,4,Queens,19,26,11,QN51,Murray Hill,4114100,40.767629052943775,-73.79811408031267,0,0
209919,2015-09-08,108875,9,0,1,2.0,London planetree,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,2990 BROADWAY,10027,New York,109,1,Manhattan,7,69,30,MN09,Morningside Heights,1020500,40.808811547267055,-73.96331506361766,0,0
198296,2015-09-02,231792,29,0,1,2.0,London planetree,0.0,None,0.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,5402 BEVERLY ROAD,11203,Brooklyn,317,3,Brooklyn,45,58,21,BK96,Rugby-Remsen Village,3094600,40.646496516411695,-73.92576588806473,0,0
204169,2015-09-05,415381,20,0,1,1.0,London planetree,1.0,None,1.0,NYC Parks Staff,"Stones,WiresRope,BranchLights",1,0,0,1,0,0,1,0,0,190 WOLVERINE STREET,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,40.567362175022126,-74.13481836488482,0,0
208338,2015-09-07,106403,5,0,1,1.0,London planetree,1.0,Helpful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,424 COLUMBUS AVENUE,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,40.78283422070782,-73.97469909198902,0,0
196131,2015-09-02,206122,29,0,1,2.0,London planetree,0.0,None,0.0,TreesCount Staff,Stones,1,0,0,0,0,0,0,0,0,2345 63 STREET,11204,Brooklyn,311,3,Brooklyn,44,48,17,BK29,Bensonhurst East,3043600,40.61298057281686,-73.97678694913915,0,0
196374,2015-09-02,103300,13,0,1,2.0,London planetree,1.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,50 ALLEN STREET,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1001600,40.7166971757019,-73.99162804769017,0,0
208463,2015-09-07,103960,14,0,1,2.0,ash,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,725 9 AVENUE,10019,New York,104,1,Manhattan,3,75,27,MN15,Clinton,1012700,40.76312607478656,-73.98935258382868,0,0
201661,2015-09-04,348116,6,0,1,2.0,London planetree,1.0,None,1.0,Volunteer,"WiresRope,BranchOther",0,0,0,1,0,0,0,0,1,96-008 70 AVENUE,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4072300,40.714986665047206,-73.85066148383136,0,0
203769,2015-09-05,302373,3,0,1,2.0,London planetree,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,20-024 CRESCENT STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,40.78178061437763,-73.91084616552375,0,0
208456,2015-09-07,312916,36,0,1,2.0,London planetree,0.0,None,0.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,167-011 33 AVENUE,11358,Flushing,407,4,Queens,19,26,11,QN51,Murray Hill,4114100,40.767608366494336,-73.79787010490064,0,0
209921,2015-09-08,108875,3,0,0,2.0,London planetree,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,2966 BROADWAY,10027,New York,109,1,Manhattan,7,69,30,MN09,Morningside Heights,1020500,40.80874458097537,-73.96340334087577,0,0
189840,2015-08-30,311123,13,0,1,2.0,Amur maple,0.0,None,1.0,TreesCount Staff,BranchLights,0,0,0,0,0,0,1,0,0,138-008 56 AVENUE,11355,Flushing,407,4,Queens,20,25,16,QN62,Queensboro Hill,4079900,40.74830311097895,-73.82657764962174,0,0
203887,2015-09-05,108342,5,0,1,2.0,willow oak,1.0,Helpful,0.0,TreesCount Staff,WiresRope,0,0,0,1,0,0,0,0,0,415 WEST 115 STREET,10025,New York,109,1,Manhattan,7,70,30,MN09,Morningside Heights,1020101,40.805725833688264,-73.96071917063361,0,0
200654,2015-09-03,311719,6,0,1,1.0,Amur maple,0.0,None,1.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,41-058 COLLEGE POINT BOULEVARD,11355,Flushing,407,4,Queens,20,40,16,QN22,Flushing,4084900,40.75465185367967,-73.83342753060359,0,0
196440,2015-09-02,108889,5,0,1,1.0,American elm,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,475 RIVERSIDE DRIVE,10115,New York,109,1,Manhattan,7,69,31,MN09,Morningside Heights,1020500,40.81114537770991,-73.96412322243684,0,0
204246,2015-09-05,415345,8,0,1,2.0,hedge maple,1.0,Unsure,0.0,NYC Parks Staff,"Stones,BranchLights",1,0,0,0,0,0,1,0,0,208 WOLVERINE STREET,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,40.56710370271643,-74.13565413722235,0,0
193014,2015-08-31,211158,22,0,1,2.0,pin oak,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,713 RALPH AVENUE,11212,Brooklyn,316,3,Brooklyn,41,55,20,BK81,Brownsville,3090000,40.66522203542396,-73.92220307515682,0,0
180707,2015-08-27,230024,17,0,1,1.0,pin oak,0.0,None,1.0,TreesCount Staff,Stones,1,0,0,0,0,0,0,0,0,1439 OCEAN AVENUE,11210,Brooklyn,314,3,Brooklyn,45,42,17,BK43,Midwood,3076200,40.627001309145506,-73.95649258663089,0,0
198230,2015-09-02,411696,10,0,1,2.0,red maple,0.0,None,1.0,TreesCount Staff,"WiresRope,BranchLights",0,0,0,1,0,0,1,0,0,561 LAMONT AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI48,Arden Heights,5017009,40.539370099142886,-74.1921610911247,0,0
192814,2015-08-31,102227,7,0,1,2.0,pin oak,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,345 WEST 13 STREET,10014,New York,102,1,Manhattan,3,66,27,MN23,West Village,1007700,40.73998078715982,-74.00504966097043,0,0
179828,2015-08-27,102993,1,0,1,2.0,red maple,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,190 FORSYTH STREET,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1003601,40.72180184476791,-73.9911988140183,0,0
196765,2015-09-02,310309,20,0,1,1.0,pin oak,0.0,None,0.0,TreesCount Staff,Stones,1,0,0,0,0,0,0,0,0,84-061 ABINGDON ROAD,11415,Kew Gardens,409,4,Queens,29,27,15,QN60,Kew Gardens,4013600,40.70649325306424,-73.82961561789335,0,0
178599,2015-08-26,410841,13,0,1,2.0,pin oak,0.0,None,1.0,TreesCount Staff,"Stones,BranchLights",1,0,0,0,0,0,1,0,0,4465 HYLAN BOULEVARD,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5015602,40.53195765715974,-74.1563285618603,0,0
208229,2015-09-07,106402,5,0,1,2.0,pin oak,1.0,Helpful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,1 WEST 81 STREET,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,40.78220389461905,-73.97237310801523,0,0
189313,2015-08-30,349085,2,0,1,2.0,pin oak,1.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,98-025 65 ROAD,11374,Rego Park,406,4,Queens,29,28,16,QN17,Forest Hills,4071304,40.72877984849716,-73.85600425263182,0,0
208876,2015-09-08,302094,20,0,1,2.0,pin oak,0.0,None,0.0,TreesCount Staff,Stones,1,0,0,0,0,0,0,0,0,23-071 28 STREET,11105,Astoria,401,4,Queens,22,36,12,QN72,Steinway,4011500,40.77399973028186,-73.91633968601458,0,0
189570,2015-08-30,223043,27,0,1,1.0,pin oak,3.0,Helpful,1.0,Volunteer,BranchOther,0,0,0,0,0,0,0,0,1,587 6 STREET,11215,Brooklyn,306,3,Brooklyn,39,44,21,BK37,Park Slope-Gowanus,3016500,40.66701232112726,-73.97646441113959,0,0
170988,2015-08-24,339667,7,0,1,2.0,honeylocust,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,29-011 WESTBOURNE AVENUE,11691,Far Rockaway,414,4,Queens,31,23,10,QN15,Far Rockaway-Bayswater,4100801,40.60866168114924,-73.76764199907284,0,0
178783,2015-08-26,222380,2,0,1,1.0,honeylocust,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,1528 PUTNAM AVENUE,11237,Brooklyn,304,3,Brooklyn,37,53,18,BK77,Bushwick North,3043900,40.69775111583416,-73.90933909161998,0,0
175693,2015-08-25,105648,4,0,1,2.0,ginkgo,1.0,Helpful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,30 PARK AVENUE,10016,New York,106,1,Manhattan,4,75,28,MN20,Murray Hill-Kips Bay,1008200,40.74829709386316,-73.98065645047268,0,0
190540,2015-08-31,106697,7,0,1,2.0,honeylocust,0.0,Helpful,0.0,Volunteer,RootOther,0,0,1,0,0,0,0,0,0,255 WEST 92 STREET,10025,New York,107,1,Manhattan,6,67,31,MN12,Upper West Side,1017900,40.792387023589114,-73.97423449341356,0,0
140722,2015-08-12,219026,4,0,1,2.0,ginkgo,1.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,345 CLINTON AVENUE,11238,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,40.687678567049865,-73.9676460501815,0,0
161235,2015-08-20,339804,4,0,1,1.0,honeylocust,0.0,None,1.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,426 BEACH 40 STREET,11691,Far Rockaway,414,4,Queens,31,31,10,QN12,Hammels-Arverne-Edgemere,4097203,40.596266880967335,-73.772342855482,0,0
161242,2015-08-20,339804,3,0,1,0.0,honeylocust,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,438 BEACH 40 STREET,11691,Far Rockaway,414,4,Queens,31,31,10,QN12,Hammels-Arverne-Edgemere,4097203,40.59683647901558,-73.77245394318506,0,0
186060,2015-08-29,505600,17,0,1,2.0,honeylocust,0.0,None,1.0,Volunteer,"Stones,TrunkOther",1,0,0,0,0,1,0,0,0,4623 PARK AVENUE,10458,Bronx,206,2,Bronx,15,86,33,BX40,Fordham South,2038302,40.85791814268075,-73.8934063139104,0,0
180891,2015-08-27,342936,8,0,1,2.0,ginkgo,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,53-008 97 STREET,11368,Corona,404,4,Queens,21,35,13,QN25,Corona,4044302,40.73999100224415,-73.86526993448096,0,0
183381,2015-08-28,331371,11,0,1,2.0,honeylocust,0.0,None,1.0,Volunteer,BranchLights,0,0,0,0,0,0,1,0,0,144-044 225 STREET,11413,Springfield Gardens,413,4,Queens,31,31,10,QN03,Springfield Gardens South-Brookville,4068000,40.66362636421385,-73.75365462363227,0,0
166440,2015-08-22,348523,6,0,1,2.0,ginkgo,0.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,64-001 FITCHETT STREET,11374,Rego Park,406,4,Queens,29,28,15,QN18,Rego Park,4069702,40.72186915184504,-73.86525670768232,0,0
134320,2015-08-10,337363,11,0,1,2.0,honeylocust,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,221-040 MURDOCK AVENUE,11429,Queens Village,413,4,Queens,27,33,14,QN34,Queens Village,4058200,40.70321800070179,-73.73473543174987,0,0
168348,2015-08-23,226376,10,0,1,2.0,honeylocust,1.0,Unsure,0.0,Volunteer,"Stones,BranchOther",1,0,0,0,0,0,0,0,1,738 WASHINGTON AVENUE,11238,Brooklyn,308,3,Brooklyn,35,57,20,BK64,Prospect Heights,3020500,40.67591256104146,-73.96350468040232,0,0
201658,2015-09-04,348116,32,0,1,2.0,pin oak,0.0,None,0.0,Volunteer,"Stones,TrunkOther",1,0,0,0,0,1,0,0,0,70-004 INGRAM STREET,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4072300,40.71525300311096,-73.85049292510068,0,0
204165,2015-09-05,415381,4,0,1,2.0,hedge maple,1.0,None,0.0,NYC Parks Staff,BranchLights,0,0,0,0,0,0,1,0,0,168 WOLVERINE STREET,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,40.5674483333905,-74.13410013975913,0,0
186817,2015-08-29,301700,4,0,1,2.0,pin oak,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,79-001 21 AVENUE,11370,East Elmhurst,401,4,Queens,22,36,13,QN72,Steinway,4031700,40.770796739955074,-73.89080442865829,0,0
198164,2015-09-02,311535,29,0,1,2.0,pin oak,0.0,None,1.0,TreesCount Staff,Stones,1,0,0,0,0,0,0,0,0,42-094 SAULL STREET,11355,Flushing,407,4,Queens,20,25,16,QN22,Flushing,4079702,40.75195241033611,-73.82895529041788,0,0
196627,2015-09-02,310473,17,0,1,1.0,pin oak,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,125-002 QUEENS BOULEVARD,11415,Kew Gardens,409,4,Queens,29,27,14,QN60,Kew Gardens,4021600,40.71219318208699,-73.82549632406925,0,0
208395,2015-09-07,106403,13,0,0,2.0,pin oak,1.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,366 COLUMBUS AVENUE,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,40.78080394938657,-73.97613835640813,0,0
191733,2015-08-31,310427,4,0,1,2.0,pin oak,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,123-011 82 ROAD,11415,Kew Gardens,409,4,Queens,29,27,14,QN60,Kew Gardens,4021600,40.71175383782811,-73.82794407979267,0,0
209913,2015-09-08,108875,21,0,1,2.0,pin oak,1.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,3000 BROADWAY,10027,New York,109,1,Manhattan,7,69,30,MN09,Morningside Heights,1020500,40.809077091635245,-73.96312071522566,0,0
194656,2015-09-01,413528,3,0,1,1.0,pin oak,1.0,None,1.0,TreesCount Staff,RootOther,0,0,1,0,0,0,0,0,0,630 ARTHUR KILL ROAD,10308,Staten Island,503,5,Staten Island,51,62,24,SI54,Great Kills,5014607,40.56025909897613,-74.16264761325981,0,0
192702,2015-08-31,206426,20,0,1,2.0,red maple,1.0,Harmful,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,6912 17 AVENUE,11204,Brooklyn,311,3,Brooklyn,43,49,22,BK28,Bensonhurst West,3026200,40.617992061446785,-73.99518627114927,0,0
191162,2015-08-31,224127,11,0,1,2.0,ginkgo,1.0,None,0.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,148 SUMMIT STREET,11231,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3006300,40.68162051359106,-74.0014707483652,0,0
191248,2015-08-31,232171,3,0,1,0.0,honeylocust,1.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,2201 BEDFORD AVENUE,11226,Brooklyn,317,3,Brooklyn,40,42,21,BK95,Erasmus,3079400,40.650159419405185,-73.95571955043029,0,0
189708,2015-08-30,223525,13,0,1,2.0,honeylocust,3.0,Helpful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,209 LINCOLN PLACE,11217,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015900,40.67524603537304,-73.97323052472242,0,0
201682,2015-09-04,515571,11,0,1,2.0,honeylocust,0.0,None,1.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,719 CRANFORD AVENUE,10470,Bronx,212,2,Bronx,11,81,36,BX62,Woodlawn-Wakefield,2044200,40.903399783034004,-73.84936673017978,0,0
195151,2015-09-01,342130,3,0,1,2.0,American linden,1.0,None,1.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,25-015 98 STREET,11369,East Elmhurst,403,4,Queens,21,35,13,QN27,East Elmhurst,4036700,40.76416599592589,-73.87162803649807,0,0
173925,2015-08-25,206411,10,0,1,2.0,honeylocust,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,6501 18 AVENUE,11204,Brooklyn,311,3,Brooklyn,47,49,17,BK28,Bensonhurst West,3025200,40.618915854764595,-73.99026971945337,0,0
178756,2015-08-26,106241,14,0,1,2.0,honeylocust,1.0,Helpful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,110 WEST 71 STREET,10023,New York,107,1,Manhattan,6,67,27,MN14,Lincoln Square,1015700,40.776883569081534,-73.97980286957241,0,0
163280,2015-08-20,107629,15,0,1,2.0,honeylocust,0.0,None,1.0,Volunteer,RootOther,0,0,1,0,0,0,0,0,0,1500 2 AVENUE,10075,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1013400,40.77277225281873,-73.95532709911106,0,0
190420,2015-08-30,106099,13,0,1,2.0,honeylocust,1.0,Helpful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,8 COLUMBUS AVENUE,10023,New York,107,1,Manhattan,3,67,27,MN14,Lincoln Square,1014500,40.76996266103026,-73.98475371509943,0,0
190154,2015-08-30,300780,10,0,1,2.0,honeylocust,0.0,Helpful,0.0,Volunteer,"WiresRope,TrunkLights,BranchLights",0,0,0,1,1,0,1,0,0,30-010 BROADWAY,11106,Astoria,401,4,Queens,22,36,12,QN70,Astoria,4005900,40.762068387732796,-73.92575934741653,0,0
191273,2015-08-31,105425,8,0,1,1.0,honeylocust,1.0,Harmful,1.0,Volunteer,BranchOther,0,0,0,0,0,0,0,0,1,139 EAST 23 STREET,10010,New York,106,1,Manhattan,2,75,28,MN21,Gramercy,1006800,40.73943979278015,-73.98436754908766,0,0
178435,2015-08-26,309063,22,0,1,1.0,ginkgo,0.0,None,1.0,TreesCount Staff,"Stones,WiresRope,BranchLights",1,0,0,1,0,0,1,0,0,74-023 87 AVENUE,11421,Woodhaven,409,4,Queens,30,38,12,QN53,Woodhaven,4000400,40.6906255669243,-73.86702522453213,0,0
180307,2015-08-27,338338,3,0,1,2.0,ginkgo,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,164 BEACH 97 STREET,11693,Far Rockaway,414,4,Queens,32,23,10,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan,4094201,40.58401171426236,-73.81814429380658,0,0
179475,2015-08-27,223106,16,0,1,1.0,honeylocust,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,469 7 STREET,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015300,40.66831143307048,-73.98089638287,0,0
189401,2015-08-30,223528,20,0,1,1.0,honeylocust,0.0,Harmful,1.0,Volunteer,RootOther,0,0,1,0,0,0,0,0,0,22 8 AVENUE,11217,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015900,40.67498646199742,-73.97201220349837,0,0
176850,2015-08-26,105341,7,0,1,1.0,ginkgo,0.0,None,1.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,335 2 AVENUE,10003,New York,106,1,Manhattan,2,74,28,MN21,Gramercy,1006400,40.73570804262992,-73.98261516507901,0,0
191197,2015-08-31,310448,4,0,1,2.0,ginkgo,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,108 81 AVENUE,11415,Kew Gardens,409,4,Queens,29,28,15,QN60,Kew Gardens,4077300,40.712661666273114,-73.83049495134772,0,0
183942,2015-08-29,504242,3,0,1,1.0,honeylocust,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,2095 ANTHONY AVENUE,10457,Bronx,205,2,Bronx,15,86,33,BX41,Mount Hope,2038100,40.85392217509237,-73.90137420267449,0,0
178779,2015-08-26,229016,7,0,1,0.0,ginkgo,1.0,Helpful,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,403 AVENUE C,11218,Brooklyn,312,3,Brooklyn,39,44,17,BK41,Kensington-Ocean Parkway,3049400,40.64072804862932,-73.97579405598702,0,0
189593,2015-08-30,223272,20,0,1,2.0,ginkgo,3.0,None,1.0,Volunteer,"Stones,RootOther",1,0,1,0,0,0,0,0,0,23 FISKE PLACE,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015700,40.67179945111836,-73.97521359341532,0,0
200590,2015-09-03,306674,19,0,1,2.0,ginkgo,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,69-046 183 STREET,11365,Fresh Meadows,408,4,Queens,24,25,11,QN41,Fresh Meadows-Utopia,4134100,40.73275125780878,-73.78793924620142,0,0
200604,2015-09-03,311557,13,0,1,2.0,honeylocust,0.0,None,1.0,TreesCount Staff,BranchLights,0,0,0,0,0,0,1,0,0,131-010 MAPLE AVENUE,11355,Flushing,407,4,Queens,20,40,16,QN22,Flushing,4084900,40.753950211492175,-73.83485945619927,0,0
180266,2015-08-27,106095,7,0,1,2.0,honeylocust,1.0,Helpful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,43 WEST 61 STREET,10023,New York,107,1,Manhattan,3,67,27,MN14,Lincoln Square,1014500,40.77033272090147,-73.98369364073422,0,0
206337,2015-09-06,224360,17,0,1,2.0,American linden,0.0,Harmful,1.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,233 KANE STREET,11201,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3004500,40.6858461395734,-73.9954703275665,0,0
206338,2015-09-06,224360,15,0,1,2.0,American linden,0.0,Harmful,1.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,239 KANE STREET,11201,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3004500,40.68581010748825,-73.99536155283243,0,0
190393,2015-08-30,107488,4,0,1,2.0,honeylocust,3.0,Unsure,0.0,Volunteer,"Stones,BranchLights,BranchOther",1,0,0,0,0,0,1,0,1,209 EAST 72 STREET,10021,New York,108,1,Manhattan,4,76,28,MN31,Lenox Hill-Roosevelt Island,1012600,40.76955938613082,-73.95993923683677,0,0
201558,2015-09-04,102919,10,0,1,2.0,honeylocust,0.0,None,1.0,NYC Parks Staff,Stones,1,0,0,0,0,0,0,0,0,77 STANTON STREET,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1003601,40.72173135843938,-73.98958223874826,0,0
205787,2015-09-06,106342,10,0,1,1.0,ginkgo,3.0,Harmful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,262 WEST 73 STREET,10023,New York,107,1,Manhattan,6,67,29,MN14,Lincoln Square,1015900,40.78010688421972,-73.98322687764586,0,0
205970,2015-09-06,301269,6,0,1,2.0,ginkgo,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,22-012 75 STREET,11370,East Elmhurst,401,4,Queens,22,36,13,QN72,Steinway,4031700,40.76810089883451,-73.89434095986375,0,0
179537,2015-08-27,323451,13,0,1,1.0,red maple,1.0,None,1.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,195-028 37 AVENUE,11358,Flushing,411,4,Queens,19,26,11,QN48,Auburndale,4113900,40.76280481942359,-73.78633372012597,0,0
196492,2015-09-02,210467,37,0,0,2.0,pin oak,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,2072 STUART STREET,11229,Brooklyn,318,3,Brooklyn,46,59,22,BK44,Madison,3066600,40.604305228351556,-73.93644715389304,0,0
179476,2015-08-27,223106,9,0,1,2.0,pin oak,0.0,None,0.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,469 7 STREET,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015300,40.66826408835274,-73.98079836980062,0,0
189590,2015-08-30,223272,24,0,1,1.0,ginkgo,1.0,None,1.0,Volunteer,"Stones,RootOther",1,0,1,0,0,0,0,0,0,19 FISKE PLACE,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015700,40.672018678962196,-73.97503084431871,0,0
191351,2015-08-31,347976,3,0,1,2.0,honeylocust,3.0,None,0.0,Volunteer,BranchLights,0,0,0,0,0,0,1,0,0,89-021 69 ROAD,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4072900,40.711718682810904,-73.8544642235531,0,0
208767,2015-09-08,107164,11,0,1,2.0,honeylocust,1.0,Harmful,1.0,Volunteer,RootOther,0,0,1,0,0,0,0,0,0,317 EAST 64 STREET,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011000,40.763321885181526,-73.96121439017126,0,0
205734,2015-09-06,111960,10,0,1,2.0,honeylocust,0.0,None,0.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,2 RIVERSIDE DRIVE,10023,New York,107,1,Manhattan,6,67,31,MN12,Upper West Side,1016300,40.78061205329372,-73.9856408665588,0,0
